name,address,phone_number,website,type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
La Table Libanaise,"25 Rue Oscar Roty, Paris",01 45 57 19 55,https://latablelibanaise-paris.fr/fr,meal_delivery,"Monday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Sunday: 12:00 – 2:30 PM, 7:00 – 11:00 PM"
Chez Bedros,"102 Bd Gallieni, Issy-les-Moulineaux",01 41 08 99 72,http://chezbedros.fr/,restaurant,Monday: 10:00 AM – 7:00 PM,Tuesday: 10:00 AM – 7:00 PM,Wednesday: 10:00 AM – 10:00 PM,Thursday: 10:00 AM – 10:00 PM,Friday: 10:00 AM – 10:00 PM,Saturday: 10:00 AM – 10:00 PM,Sunday: Closed
Zahlé Restaurant,"100 Rue Balard, Paris",01 45 57 63 60,https://zahle-restaurant.net-lab.fr/,restaurant,Monday: 11:00 AM – 11:00 PM,Tuesday: 11:00 AM – 11:00 PM,Wednesday: 11:00 AM – 11:00 PM,Thursday: 11:00 AM – 11:00 PM,Friday: 11:00 AM – 11:00 PM,Saturday: 11:00 AM – 11:00 PM,Sunday: 11:00 AM – 11:00 PM
Restaurant Botticelli,"106 Rue Balard, Paris",01 45 58 08 45,Not Available,restaurant,Monday: 12:00 – 3:00 PM,Tuesday: 12:00 – 3:00 PM,Wednesday: 12:00 – 3:00 PM,Thursday: 12:00 – 3:00 PM,Friday: 12:00 – 3:00 PM,Saturday: Closed,Sunday: Closed
"Restaurant Italien ""La Pietà""","8 Av. Emile Zola, Paris",01 45 79 51 03,http://www.lapieta.fr/,bar,"Monday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM","Tuesday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM","Wednesday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM","Thursday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM","Friday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM","Saturday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM","Sunday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM"
Koji Restaurant Teppan Yaki,"34 Bis Rue Ernest Renan, Issy-les-Moulineaux",01 41 08 15 16,https://koji-restaurant.com/,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Wednesday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Thursday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Friday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Saturday: 12:00 – 2:00 PM, 7:30 – 10:00 PM",Sunday: Closed
La Couronne Dorée,"32 Rue Ernest Renan, Issy-les-Moulineaux",01 46 48 83 82,Not Available,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Sunday: Closed
Samuraï,"10 Pl. Jacques Madaule, Issy-les-Moulineaux",01 40 95 88 38,http://www.samurai92.com/,restaurant,"Monday: 11:30 AM – 2:30 PM, 6:00 – 10:30 PM","Tuesday: 11:30 AM – 2:30 PM, 6:00 – 10:30 PM","Wednesday: 11:30 AM – 2:30 PM, 6:00 – 10:30 PM","Thursday: 11:30 AM – 2:30 PM, 6:00 – 10:30 PM","Friday: 11:30 AM – 2:30 PM, 6:00 – 10:30 PM",Saturday: 6:00 – 10:30 PM,Sunday: 6:00 – 10:30 PM
Restaurant Zourouna,"43 Rue Desnouettes, Paris",01 45 32 76 41,Not Available,restaurant,"Monday: 11:00 AM – 2:30 PM, 6:30 – 11:00 PM","Tuesday: 11:00 AM – 2:30 PM, 6:30 – 11:00 PM","Wednesday: 11:00 AM – 2:30 PM, 6:30 – 11:00 PM","Thursday: 11:00 AM – 2:30 PM, 6:30 – 11:00 PM","Friday: 11:00 AM – 2:30 PM, 6:30 – 11:00 PM","Saturday: 11:00 AM – 2:30 PM, 6:30 – 11:00 PM","Sunday: 11:00 AM – 2:30 PM, 6:30 – 11:00 PM"
Restaurant Toit Terrasse Molitor,"6 Av. de la Prte Molitor, Paris",01 56 07 08 50,https://restaurantsandbars.accor.com/fr/restaurant/7326_R002?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps&y_source=1_MjUxNjE1NjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:30 – 2:30 PM, 7:00 – 10:30 PM","Sunday: 12:30 – 2:30 PM, 7:00 – 10:30 PM"
Razowski & Popeille - restaurant Issy-les-Moulineaux,"1 Prom. Coeur de Ville, Issy-les-Moulineaux",01 41 08 03 34,Not Available,restaurant,Monday: 10:00 AM – 12:00 AM,Tuesday: 10:00 AM – 12:00 AM,Wednesday: 10:00 AM – 12:00 AM,Thursday: 10:00 AM – 12:00 AM,Friday: 10:00 AM – 12:00 AM,Saturday: 10:00 AM – 12:00 AM,Sunday: 10:00 AM – 12:00 AM
Bar Restaurant Boutique,"16 Bd de la République, Boulogne-Billancourt",09 64 01 92 79,Not Available,bar,"Monday: 11:00 AM – 2:30 PM, 6:00 – 10:30 PM","Tuesday: 11:00 AM – 2:30 PM, 6:00 – 10:30 PM","Wednesday: 11:00 AM – 2:30 PM, 6:00 – 10:30 PM","Thursday: 11:00 AM – 2:30 PM, 6:00 – 10:30 PM","Friday: 11:00 AM – 2:30 PM, 6:00 – 10:30 PM","Saturday: 11:00 AM – 2:30 PM, 6:00 – 10:30 PM","Sunday: 11:00 AM – 2:30 PM, 6:00 – 10:30 PM"
Restaurant Aux Délices d'Hanoi,"7 Rue Vasco de Gama, Paris",09 52 69 34 34,https://restaurant-aux-delices-dhanoi.business.site/?utm_source=gmb&utm_medium=referral,restaurant,"Monday: 12:00 – 2:30 PM, 6:30 – 10:00 PM","Tuesday: 12:00 – 2:30 PM, 6:30 – 10:00 PM","Wednesday: 12:00 – 2:30 PM, 6:30 – 10:00 PM","Thursday: 12:00 – 2:30 PM, 6:30 – 10:00 PM","Friday: 12:00 – 2:30 PM, 6:30 – 10:00 PM",Saturday: Closed,Sunday: Closed
CEPIA Restaurant Terrasse Lounge Bar,"33 Av. Edouard Vaillant, Boulogne-Billancourt",01 46 08 85 00,https://www.thefork.fr/restaurant/cepia-restaurant-terrasse-lounge-bar-r6082,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM"
Le Bistro de Longchamp,"40 Rue de Longchamp, Paris",01 47 27 53 50,https://www.facebook.com/Le-Bistro-de-Longchamp-%C3%80-LHeure-De-Lisbonne--259033900465,restaurant,Monday: 7:00 AM – 12:00 AM,Tuesday: 7:00 AM – 12:00 AM,Wednesday: 7:00 AM – 12:00 AM,Thursday: 7:00 AM – 12:00 AM,Friday: 7:00 AM – 12:00 AM,Saturday: 7:00 AM – 12:00 AM,Sunday: Closed
Le Bois.,"29 Rue Bois le Vent, Paris",01 40 72 03 41,http://www.restaurant-lebois.fr/,restaurant,Monday: 8:00 AM – 11:00 PM,Tuesday: 8:00 AM – 11:00 PM,Wednesday: 8:00 AM – 11:00 PM,Thursday: 8:00 AM – 11:00 PM,Friday: 8:00 AM – 11:00 PM,Saturday: 8:00 AM – 11:00 PM,Sunday: 8:00 AM – 11:00 PM
Forest,"11 Av. du Président Wilson, Paris",01 84 25 12 22,https://www.forest-paris.com/,restaurant,"Monday: 10:00 AM – 3:00 PM, 7:00 PM – 1:00 AM","Tuesday: 10:00 AM – 3:00 PM, 7:00 PM – 1:00 AM","Wednesday: 10:00 AM – 3:00 PM, 7:00 PM – 1:00 AM","Thursday: 10:00 AM – 3:00 PM, 7:00 PM – 1:00 AM","Friday: 10:00 AM – 3:00 PM, 7:00 PM – 1:00 AM","Saturday: 10:00 AM – 3:00 PM, 7:00 PM – 1:00 AM","Sunday: 10:00 AM – 3:00 PM, 7:00 PM – 1:00 AM"
La place Longchamp,"84 Rue de Longchamp, Paris",01 45 53 50 00,http://laplaceparis.fr/fr,restaurant,Monday: 12:00 – 10:00 PM,Tuesday: 12:00 – 10:00 PM,Wednesday: 12:00 – 10:00 PM,Thursday: 12:00 – 10:00 PM,Friday: 12:00 – 10:00 PM,Saturday: 12:00 – 10:00 PM,Sunday: 12:00 – 10:00 PM
De la Tour,"6 Rue Desaix, Paris",01 43 06 04 24,http://www.restaurant-delatour.fr/,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Saturday: Closed,Sunday: Closed
Restaurant Le Presles,"76 Rue de la Fédération, Paris",01 47 83 57 91,http://lepresles.monsite.wanadoo.fr/,bar,Monday: 8:00 AM – 10:00 PM,Tuesday: 8:00 AM – 10:00 PM,Wednesday: 8:00 AM – 10:00 PM,Thursday: 8:00 AM – 10:00 PM,Friday: 8:00 AM – 10:00 PM,Saturday: Closed,Sunday: Closed
Le Petit Pergolèse,"38 Rue Pergolèse, Paris",01 45 00 23 66,https://www.lepetitpergolese.com/,restaurant,"Monday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:30 – 10:30 PM",Saturday: Closed,Sunday: Closed
Les Filaos,"5 Rue Guy de Maupassant, Paris",01 45 04 94 53,http://www.lesfilaos.fr/,restaurant,Monday: Closed,"Tuesday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Wednesday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Thursday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Friday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Saturday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM",Sunday: Closed
"Numéro 41, Restaurant - Comptoir Paris 16","41 Av. Mozart, Paris",01 45 03 65 16,https://www.n41.fr/,restaurant,Monday: 8:00 AM – 10:30 PM,Tuesday: 8:00 AM – 10:30 PM,Wednesday: 8:00 AM – 10:30 PM,Thursday: 8:00 AM – 10:30 PM,Friday: 8:00 AM – 10:30 PM,Saturday: 8:00 AM – 10:30 PM,Sunday: 8:00 AM – 10:30 PM
Le Beaujolais,"28 Av. de Suffren, Paris",01 83 94 93 81,http://restaurant-lebeaujolais.fr/fr,restaurant,Monday: 8:00 AM – 1:00 AM,Tuesday: 8:00 AM – 1:00 AM,Wednesday: 8:00 AM – 1:00 AM,Thursday: 8:00 AM – 1:00 AM,Friday: 8:00 AM – 1:00 AM,Saturday: 8:00 AM – 1:00 AM,Sunday: 8:00 AM – 1:00 AM
Frame Restaurant & Bar,"18 avenue de Suffren, 22 Rue Jean Rey Entrée au, Paris",01 44 38 57 77,https://restaurantsandbars.accor.com/fr/restaurant/7229_r001?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps&y_source=1_MjQ4NTg1MTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,restaurant,Monday: 12:00 – 10:30 PM,Tuesday: 12:00 – 10:30 PM,Wednesday: 12:00 – 10:30 PM,Thursday: 12:00 – 10:30 PM,Friday: 12:00 – 10:30 PM,Saturday: 12:00 – 10:30 PM,Sunday: 12:30 – 10:30 PM
Au Bon Accueil. Bar...brasserie. Restaurant,"12 Rue de Longchamp, Paris",01 53 70 92 67,http://www.aubonaccueilparis.com/,restaurant,Monday: 9:15 AM – 8:30 PM,Tuesday: 9:15 AM – 8:30 PM,Wednesday: 9:15 AM – 8:30 PM,Thursday: 9:15 AM – 8:30 PM,Friday: 9:15 AM – 8:30 PM,Saturday: Closed,Sunday: 9:15 AM – 8:30 PM
L'Archeste,"79 Rue de la Tour, Paris",01 40 71 69 68,http://archeste.fr/,restaurant,Monday: Closed,Tuesday: 7:30 – 8:30 PM,Wednesday: 7:30 – 8:30 PM,"Thursday: 12:30 – 1:00 PM, 7:30 – 8:30 PM","Friday: 12:30 – 1:00 PM, 7:30 – 8:30 PM","Saturday: 12:30 – 1:00 PM, 7:30 – 9:00 PM",Sunday: Closed
Le Vinci,"23 Rue Paul Valéry, Paris",01 45 01 68 18,http://www.restaurantlevinci.fr/,restaurant,"Monday: 12:00 – 2:00 PM, 6:30 – 10:30 PM","Tuesday: 12:00 – 2:00 PM, 6:30 – 10:30 PM","Wednesday: 12:00 – 2:00 PM, 6:30 – 10:30 PM","Thursday: 12:00 – 2:00 PM, 6:30 – 10:30 PM","Friday: 12:00 – 2:00 PM, 6:30 – 10:30 PM",Saturday: Closed,Sunday: Closed
Victor,"101 Bis Rue Lauriston, Paris",01 47 27 55 07,http://www.restaurant-victor.com/,restaurant,"Monday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Sunday: 12:00 – 2:30 PM, 7:30 – 10:30 PM"
Restaurant Bon - Paris 16,"25 Rue de la Pompe, Paris",01 40 72 70 00,http://www.restaurantbon.fr/,bar,"Monday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Tuesday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Wednesday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Thursday: 12:00 – 2:30 PM, 7:30 PM – 2:00 AM","Friday: 12:00 – 2:30 PM, 7:30 PM – 2:00 AM","Saturday: 12:00 – 2:30 PM, 7:30 PM – 2:00 AM","Sunday: 12:00 – 4:00 PM, 7:30 – 11:00 PM"
Chez les frisheurs,"22 Rue de Bassano, Paris",01 49 52 03 35,Not Available,restaurant,Monday: 8:00 AM – 12:00 AM,Tuesday: 8:00 AM – 12:00 AM,Wednesday: 8:00 AM – 12:00 AM,Thursday: 8:00 AM – 12:00 AM,Friday: 8:00 AM – 12:00 AM,Saturday: 5:00 PM – 12:00 AM,Sunday: Closed
Pleine Terre,"15 Rue de Bassano, Paris",09 81 76 76 10,http://www.restaurant-pleineterre.com/,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:00 PM, 7:00 – 9:00 PM","Wednesday: 12:00 – 2:00 PM, 7:00 – 9:00 PM","Thursday: 12:00 – 2:00 PM, 7:00 – 9:00 PM","Friday: 12:00 – 2:00 PM, 7:00 – 9:00 PM",Saturday: 7:00 – 9:30 PM,Sunday: Closed
Maison FL restaurant,"6 Rue de la Tour, Paris",Not Available,https://maisonfl.com/fr/restaurant.html,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Waknine,"9 Av. Pierre 1er de Serbie, Paris",01 47 23 48 18,http://www.waknine.fr/,restaurant,Monday: 12:00 – 10:30 PM,Tuesday: 12:00 – 10:30 PM,Wednesday: 12:00 – 10:30 PM,Thursday: 12:00 – 10:30 PM,Friday: 12:00 – 10:30 PM,Saturday: Closed,Sunday: Closed
Le Restaurant Le V,"25 Rue Vernet, Paris",01 44 31 98 00,https://www.hotelvernet-paris.com/restaurant-and-bar,restaurant,"Monday: 7:00 – 10:30 AM, 12:30 – 2:00 PM, 7:30 – 9:15 PM","Tuesday: 7:00 – 10:30 AM, 12:30 – 2:00 PM, 7:30 – 9:15 PM","Wednesday: 7:00 – 10:30 AM, 12:30 – 2:00 PM, 7:30 – 9:15 PM","Thursday: 7:00 – 10:30 AM, 12:30 – 2:00 PM, 7:30 – 9:15 PM","Friday: 7:00 – 10:30 AM, 12:30 – 2:00 PM, 7:30 – 9:15 PM",Saturday: Closed,Sunday: Closed
RESTAURANT PAGES,"4 Rue Auguste Vacquerie, Paris",01 47 20 74 94,http://www.restaurantpages.fr/,restaurant,"Monday: 12:00 – 1:00 PM, 7:30 – 8:00 PM","Tuesday: 12:00 – 1:00 PM, 7:30 – 8:00 PM","Wednesday: 12:00 – 1:00 PM, 7:30 – 8:00 PM","Thursday: 12:00 – 1:00 PM, 7:30 – 8:00 PM","Friday: 12:00 – 1:00 PM, 7:30 – 8:00 PM",Saturday: Closed,Sunday: Closed
Restaurant Honoré,"13 Rue Bosio, Paris",01 42 88 12 12,http://www.restaurant-honore.fr/,restaurant,"Monday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:30 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Saturday: 12:00 – 2:30 PM, 7:30 – 11:00 PM",Sunday: Closed
Le Coq,"2 Pl. du Trocadéro et du 11 Novembre, Paris",01 47 27 89 52,http://www.restaurantlecoq.fr/,restaurant,Monday: 7:00 AM – 12:30 AM,Tuesday: 7:00 AM – 12:30 AM,Wednesday: 7:00 AM – 12:30 AM,Thursday: 7:00 AM – 12:30 AM,Friday: 7:00 AM – 12:30 AM,Saturday: 7:00 AM – 12:30 AM,Sunday: 7:00 AM – 12:30 AM
Camille - Passy,"2 Rue Duban, Paris",09 78 80 52 58,Not Available,restaurant,"Monday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Tuesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Wednesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Thursday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Friday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 3:30 PM, 7:00 – 11:00 PM","Sunday: 12:00 – 3:30 PM, 7:00 – 11:00 PM"
Victoria Paris,"12 Rue de Presbourg, Paris",01 44 17 97 72,https://www.victoria-paris.com/,restaurant,"Monday: 8:00 – 10:00 AM, 12:00 – 2:30 PM, 7:30 PM – 2:00 AM","Tuesday: 8:00 – 10:00 AM, 12:00 – 2:30 PM, 7:30 PM – 2:00 AM","Wednesday: 8:00 – 10:00 AM, 12:00 – 2:30 PM, 7:30 PM – 2:00 AM","Thursday: 8:00 – 10:00 AM, 12:00 – 2:30 PM, 7:30 PM – 2:00 AM","Friday: 8:00 – 10:00 AM, 12:00 – 2:30 PM, 7:30 PM – 12:00 AM",Saturday: 7:30 PM – 2:00 AM,Sunday: Closed
Restaurant Le Rive Droite,"80 Rue de Passy, Paris",01 44 14 38 40,https://www.lagrandeepicerie.com/,restaurant,Monday: 11:30 AM – 3:00 PM,Tuesday: 11:30 AM – 3:00 PM,Wednesday: 11:30 AM – 3:00 PM,Thursday: 11:30 AM – 3:00 PM,Friday: 11:30 AM – 3:00 PM,Saturday: 11:30 AM – 3:00 PM,Sunday: Closed
Bustronome,"2 Av. Kléber, Paris",09 54 44 45 55,http://www.bustronome.com/,restaurant,"Monday: 12:15 – 1:45 PM, 7:45 – 10:45 PM","Tuesday: 12:15 – 1:45 PM, 7:45 – 10:45 PM","Wednesday: 12:15 – 1:45 PM, 7:45 – 10:45 PM","Thursday: 12:15 – 1:45 PM, 7:45 – 10:45 PM","Friday: 12:15 – 1:45 PM, 7:45 – 10:45 PM","Saturday: 12:15 – 1:45 PM, 7:45 – 10:45 PM","Sunday: 12:15 – 1:45 PM, 7:45 – 10:45 PM"
Restaurant de l'Hôtel Raphael,"17 Av. Kléber, Paris",01 53 64 32 11,https://www.raphael-hotel.com/fr/page/restaurant-bar.4.html,restaurant,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 – 11:00 PM,Saturday: 12:00 – 11:00 PM,Sunday: 12:00 – 11:00 PM
New Jawad Longchamp,"30 Rue de Longchamp, Paris",01 47 27 24 14,https://newjawadlongchamp.com/,meal_takeaway,"Monday: 11:45 AM – 2:30 PM, 6:30 – 11:30 PM","Tuesday: 11:45 AM – 2:30 PM, 6:30 – 11:30 PM","Wednesday: 12:00 – 2:30 PM, 6:30 – 11:30 PM","Thursday: 12:00 – 2:30 PM, 6:30 – 11:30 PM","Friday: 12:00 – 2:30 PM, 6:30 – 11:30 PM","Saturday: 12:00 – 2:30 PM, 6:30 – 11:30 PM","Sunday: 11:45 AM – 2:30 PM, 6:30 – 11:30 PM"
Fuxia - Restaurant Paris 16,"91 Av. Raymond Poincaré, Paris",09 52 66 80 90,https://www.fuxia.fr/,bar,"Monday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Tuesday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Wednesday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Thursday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Friday: 12:00 – 3:00 PM, 6:30 – 11:00 PM","Saturday: 12:00 – 3:00 PM, 6:30 – 11:00 PM","Sunday: 12:00 – 3:00 PM, 6:30 – 11:00 PM"
